,,66,백아,,첫사랑,가능,Bb,FALSE,FALSE,"떠나가는 배를 배웅하다
뒤돌아서면 언제나 그 자리
너는 내게 가장 가까운 사람이었지

모두가 떠난 뒤에도 우린 남아
서로의 그림자를 밟으며
그리운 노래를 흥얼거렸지

너의 목소리 너의 웃음소리
내 귀에 맴도는데
너는 이제 어디에도 없구나

첫사랑은 다 그런거라며
누군가 내게 말했지
지워지지 않는 흉터처럼 남는거라고

그리워하면 만날 수 있을까
꿈 속에서라도 너를 보고 싶어
나의 소중했던 이름 모를 너에게

한참을 서 있다 뒤돌아보니
너는 벌써 저만치 가 있는데
나는 아직 그 자리에서 널 불러

너의 목소리 너의 웃음소리
내 귀에 맴도는데
너는 이제 어디에도 없구나

첫사랑은 다 그런거라며
누군가 내게 말했지
지워지지 않는 흉터처럼 남는거라고

그리워하면 만날 수 있을까
꿈 속에서라도 너를 보고 싶어
나의 소중했던 이름 모를 너에게

긴 시간이 지나도 잊지 않을게
너와 함께 한 모든 순간들을
나의 부동의 첫사랑",
,,67,백예린,,Bye bye my blue,가능,,FALSE,FALSE,"나의 나의 나의 그대여
이름만 불러봐도 맘이 아려와
나를 나를 나를 봐봐요
이렇게 그대 앞에서 노래 불러요

그대가 너무 좋아서
자꾸만 겁이 나고
그대가 너무 소중해서
자꾸만 멀어지려 해

나의 나의 나의 그대여
이름만 불러봐도 맘이 아려와
나를 나를 나를 봐봐요
이렇게 그대 앞에서 노래 불러요

내 맘을 알까봐
내 맘을 들킬까봐
자꾸만 내 맘을 감추고
아무 말 못하네요

나의 나의 나의 그대여
이름만 불러봐도 맘이 아려와
나를 나를 나를 봐봐요
이렇게 그대 앞에서 노래 불러요

나의 나의 나의 그대여
이름만 불러봐도 맘이 아려와
나를 나를 나를 봐봐요
이렇게 그대 앞에서 노래 불러요

나의 나의 나의 그대여
나의 나의 나의 그대여",
,,68,백예린,,우주를 건너,가능,,FALSE,FALSE,"너와 나 사이의 거루를
재고 싶지 않아
그저 네 곁에 있고 싶어

긴 밤을 지나 우리 둘이
함께 할 수 있다면
어디든 갈 수 있을 것 같아

우주를 건너서라도
네게 닿고 싶은 마음
넌 알고 있니 내 진심을

별들이 반짝이는 밤에
나를 불러준다면
난 너에게로 달려갈게

달빛이 비추는 길 따라
걷다 보면 언젠가
너를 만날 수 있을까

우주를 건너서라도
네게 닿고 싶은 마음
넌 알고 있니 내 진심을

꿈 속에서라도 너를
볼 수 있다면 좋을텐데
내 마음은 온통 너뿐이야

우주를 건너서라도
네게 닿고 싶은 마음
넌 알고 있니 내 진심을

네게 닿고 싶은 내 마음",
,,69,볼빨간사춘기,,나의 사춘기에게,가능,,FALSE,FALSE,"나는 한때 내가 이 세상에 사라지길 바랬어
온 세상이 너무나 캄캄해 매일 밤을 울던 날
차라리 내가 사라지면 마음이 편할까
모두가 날 바라보는 시선이 너무나 무서워

아름답게 아름답던 그 시절 난 아파서
사랑받지 못했던 내 모습이 너무 싫어서
엄마는 아빠는 다 나만 바라보는데
내 마음은 그런 게 아닌데 자꾸만 멀어만 가

어떡해 어떡해 어떡해 어떡해

시간이 약이라는 말이 내게 정말 맞더라고
하루가 지나고 이틀이 지나고 길을 걸어도
무뎌진 내 마음속에 봄이 찾아오는 걸까
괜찮아 괜찮아질 거야 난 믿어

아름답게 아름답던 그 시절 난 아파서
사랑받지 못했던 내 모습이 너무 싫어서
엄마는 아빠는 다 나만 바라보는데
내 마음은 그런 게 아닌데 자꾸만 멀어만 가

어떡해 어떡해 어떡해 어떡해

아프고 아파도 다시 피어날 거야
힘들고 힘들어도 다시 견뎌낼 거야
나는 나를 믿어 그리고 널 믿어
우리들의 사춘기를 꼭 안아줄게

괜찮아 괜찮아질 거야 길을 걷다 보면
어느새 밝아진 내 마음을 마주할 거야
아름답게 피어날 너의 미래를 위해
오늘도 나는 노래해 너를 위해",
,,70,볼빨간사춘기,,너는 내 세상이었어,가능,Db - F (+4),TRUE,FALSE,"지나친 바람에 흩날리는 네 이름
귓가에 들려오는 너의 웃음소리
이제는 끝난 이야기라고 되뇌어도
내 맘은 자꾸만 너에게로 흐르네

너는 내 세상이었어
전부였고 빛이었어
네가 없는 이 공간은
너무나 춥고 쓸쓸해

기억하니 우리 약속했던 미래
함께라면 뭐든 할 수 있다던 말
결국 우린 남이 되어 가고 있지만
나는 아직 너를 놓지 못했어

너는 내 세상이었어
전부였고 빛이었어
네가 없는 이 공간은
너무나 춥고 쓸쓸해

사랑은 왜 이렇게 아픈 걸까
너를 지우려 해도 지워지지 않아
내 맘속엔 온통 너뿐인데

너는 내 세상이었어
영원할 줄 알았었어
이제는 닿지 못할 너의 이름만
가만히 불러보곤 해",
,,71,볼빨간사춘기,,심술,가능,,FALSE,FALSE,"네가 너무 좋아
그래서 질투가 나
다른 여자랑 말 섞지 마
나만 바라봐줘

심술궂은 내 마음이
너를 괴롭히고 싶어 해
웃는 네 모습이 예뻐서
자꾸 화난 척 하게 돼

너는 왜 몰라주는 걸까
내 마음이 어떤지
사실은 널 정말 좋아해
고백하고 싶은데

심술 심술 심술만 나
너 때문에 자꾸만
사랑 사랑 사랑하고 싶어
너와 함께 평생

네가 너무 좋아
그러니까 나 좀 봐줘
심술 부리는 내 모습도
사랑해달란 말이야",
,,72,볼빨간사춘기,,우주를 줄게,가능,,FALSE,FALSE,"커피를 너무 많이 마셨나 봐요
심장이 막 두근대고 잠은 잘 오지가 않아요
머릿 속엔 온통 너뿐인데
넌 지금 뭘 하고 있을까 궁금해

우주를 줄게
너에게만 줄게
빛나는 별들을 모아서
네 품에 안겨줄게

사랑한다는 말 아껴왔던 말
오늘 밤에는 꼭 해주고 싶어
네가 내 곁에만 있다면
난 행복할 것 같아

달빛이 비추는 창가에 앉아
너에게 편지를 쓰고 있어
내 진심이 전해지길 바라며
우주를 줄게

너에게만 줄게
빛나는 별들을 모아서
네 품에 안겨줄게

우주를 줄게",
,,73,볼빨간사춘기,,프리지아,가능,,FALSE,FALSE,"노란 프리지아 꽃향기 가득한
그 봄날의 우리를 기억하니
어설펐던 첫 고백의 그날
수줍게 웃던 너의 얼굴

프리지아 내 맘을 전해줘
그대에게 닿을 수 있도록
사랑한다는 그 한마디가
바람을 타고 흘러가네

계절이 바뀌고 꽃이 져도
내 맘은 언제나 그 자리에
너를 향한 나의 사랑은
절대 시들지 않을 거야

프리지아 내 맘을 전해줘
그대에게 닿을 수 있도록
사랑한다는 그 한마디가
바람을 타고 흘러가네",
,,74,비비,,밤양갱,가능,,TRUE,FALSE,"떠나는 길에 니가 내게 말했지
달콤한 밤양갱 하나만 사달라고
난 그때 왜 몰랐을까
그게 마지막 너의 부탁이란 걸

밤양갱 밤양갱
달콤했던 우리 사랑
밤양갱 밤양갱
쓰디쓴 이별의 맛

너를 위해 준비한 수많은 것들
결국 너에겐 짐이 되었나 봐
너는 그저 따뜻한 밤양갱
하나면 충분했었는데

밤양갱 밤양갱
달콤했던 우리 사랑
밤양갱 밤양갱
쓰디쓴 이별의 맛

이제야 알 것 같아
사랑은 거창한 게 아니란 걸
그저 소박한 밤양갱처럼
서로를 위하는 마음뿐

밤양갱 밤양갱
그리운 너의 모습
밤양갱 밤양갱
다시 먹고 싶어",
,,75,비트리올,,가시덤불,가능,,TRUE,FALSE,"어둠 속에 갇힌 내 영혼이
가시덤불을 헤매이고 있어
아무리 벗어나려 발버둥쳐도
상처만 깊어가는 무색한 밤

가시덤불 속에서 나는 울어
너를 잃은 슬픔에 나는 울어
빛이 보이지 않는 이 길 끝에
너를 다시 만날 수 있을까

추억은 가시가 되어 찌르고
현실은 늪이 되어 가두고
나는 점점 작아져만 가네
내 목소린 허공에 흩어져

가시덤불 속에서 나는 울어
너를 잃은 슬픔에 나는 울어
빛이 보이지 않는 이 길 끝에
너를 다시 만날 수 있을까

살려줘 제발 날 꺼내줘
너의 온기로 날 안아줘",
