,,16,10cm,,Perfect,가능,,FALSE,FALSE,"어제는 아름답고
오늘은 지옥 같아
바늘처럼 따가운 빗물이 멈추지 않네
눈앞이 캄캄해져 볼 수 없고 숨도 못 쉰다더니
정말 그렇네

내가 널 괴롭혔지
나 땜에 짜증 났지?
내 주제를 알았을 때쯤 영화는 끝났네
결말을 맞은 악역 배우처럼
나는 지워져 가고
너는 더욱더 빛났지

쓰잘데 없는 나를 제때 버리질 않았으니까
멀쩡한 너의 모든 게 엉망이 됐지
내가 없는 너는 이제야 모든 게 다 완벽해
내가 눈치가 빨랐다면 좀 나았을 텐데

넌 내가 불안하지?
나 땜에 곤란했지
난 손에 닿은 모든 것들을 망가 뜨렸지
비참한 끝을 앞둔 괴물처럼
나를 물리쳐야만
지루한 이야기가 끝나지

쓰잘데 없는 나를 제때 버리질 않았으니까
멀쩡한 너의 모든 게 엉망이 됐지
내가 없는 너는 이제야 모든 게 다 완벽해
내가 눈치가 빨랐다면 좋았는데
너를 생각하는 이 밤이 더럽게 구차해서
유치한 말을 밤새워 중얼거렸지
내가 없는 너는 아무리 생각해도 완벽해
내가 눈치가 빨랐다면 좀 나았을 텐데
이제 너는 문제없는 평화로운 밤을

어제는 아름답고
오늘은 지옥 같아.",
,,17,21학번,,스티커사진,가능,G (-1),FALSE,FALSE,"눈 감고 찍은 사진
장난스런 표정
하나둘 셋 하고서
손가락 하트

둘이서 연습했던
시그니처 포즈
꽃받침 속 너와 나
빛나고 있어

오늘 뭐해 날씨도 좋은데
홍대 가서 커피나 마실래

연인들 많은 거리에
도란도란 너랑 걷고 싶은데

우리도 예쁜 커플옷 입고
같이 데이트할래

눈 감고 찍은 사진
장난스런 표정
하나둘 셋 하고서
손가락 하트

둘이서 연습했던
시그니처 포즈
꽃받침 속 너와 나
빛나고 있어

수줍었던 그대를 만난 지
이번 주말 벌써 1년이야

기념일마다 약속한
사진 들을 많이 갖고 싶어져

아직도 너랑 설레고 싶어
우리 데이트할래

눈 감고 찍은 사진
장난스런 표정
하나둘 셋 하고서
손가락 하트

둘이서 연습했던
시그니처 포즈
꽃받침 속 너와 나
빛나고 있어

그대를 사랑했던
모든 시간들이
하나부터 열까지
너무 소중해

우리가 약속했던
많은 나날들이
사진 속 우리처럼
빛나고 있어",
,,18,2NE1,,그리워해요,가능,,FALSE,FALSE,"그렇게 너무 편하게 굴지 마요
아직 너와 난 남남이니까

어린애처럼 보채지 좀 마요
아직 시작도 안 했으니까

아이들의 불장난 같은 사랑은 싫어

조금 움츠려 있을 뿐이야 난 괜찮아
아냐 사실 난

나를 떠나 보낸 그가 아직 너무 미워요
차갑게 식어버린 내 가슴은 아직도 그를

그리워해요
그리워해요
그리워해요

그리워해요
그리워해요


그렇게 너무 밝히지 좀 마요
세상은 원래 어두우니까

어쩜 그렇게 해맑게 웃어요 (what?)
자세히 보니 슬픈 표정이야
I know I've been there before

어른들의 계산적인 사랑은 싫어

살짝 지쳐있을 뿐이야 난 괜찮아
아냐 사실 난

나를 떠나 보낸 그가 아직 너무 미워요
차갑게 식어버린 내 가슴은 아직도 그를

그리워해요
그리워해요
그리워해요

그리워해요
그리워해요


나의 젊은 날의 사랑은 이렇게 끝이 나네요
그대 꼭 행복해야 해요
오랜 시간이 지나가도 우리 서로 기억해요
그땐 서로가 있었음을

그땐 서로가 있었음을",
,,19,2NE1,,Lonely,가능,,FALSE,FALSE,"지금 내가 하는 얘기
널 아프게 할지 몰라
아마 날 죽도록 미워하게 될 꺼야

내가 예전 같지 않다던 네 말
모두 틀린 말은 아니야
나도 변해버린 내가 낯 설기만해

너무 착한 넌데 넌 그대로인데 Oh

I don’t know I don’t know
내가 왜 이러는지

그토록 사랑했는데 넌 여기 있는데 Oh

I don’t know
이제 날 찾고 싶어

Baby I’m sorry 너와 있어도 난 lonely
사랑하긴 내가 부족한가 봐
이런 못난 날 용서해

I’m sorry 이게 너와 나의 story
사랑이란 내겐 과분한가 봐
네 곁에 있어도

Baby I’m so lonely lonely lonely lonely lonely
Baby I’m so lonely lonely lonely lonely lonely
Baby I’m so lonely lonely lonely lonely lonely
Baby I’m so lonely lonely lonely lonely lonely


네가 잘못한 게 아냐
내가 이상한 거야
이미 오래 전부터 난 준비 했나 봐 이별을

정말 잘해주고 싶었는데
하필 사랑 앞에서는 왜
이렇게 한없이 작아지고 외로운지

너무 착한 넌데 넌 그대로인데 Oh

I don’t know I don’t know
내가 왜 이러는지

그토록 사랑했는데 넌 여기 있는데 Oh

I don’t know
이제 날 찾고 싶어

Baby I’m sorry 너와 있어도 난 lonely
사랑하긴 내가 부족한가 봐
이런 못난 날 용서해

I’m sorry 이게 너와 나의 story
사랑이란 내겐 과분한가 봐
네 곁에 있어도

Baby I’m so lonely lonely lonely lonely lonely
Baby I’m so lonely lonely lonely lonely lonely
Baby I’m so lonely lonely lonely lonely lonely
Baby I’m so lonely lonely lonely lonely lonely

Cuz I’m just another girl
이 밤이 외로워 난
더는 견딜 수 없어 good bye
Cuz I’m just another girl
너무나 외로워

지금 네 곁에 있어도 baby I’m so lonely

Baby I’m so lonely lonely lonely lonely lonely
Baby I’m so lonely lonely lonely lonely lonely
Baby I’m so lonely lonely lonely lonely lonely
Baby I’m so lonely lonely lonely lonely lonely",
,,20,가호,,시작,가능,,FALSE,FALSE,"새로운 시작은 늘 설레게 하지
모든 걸 이겨낼 것처럼
시간을 뒤쫓는 시계바늘처럼
앞질러 가고 싶어 하지
그어 놓은 선을 넘어
저마다 삶을 향해
때론 원망도 하겠지
그 선을 먼저 넘지 말라고
I can fly the sky
Never gonna stay
내가 지쳐 쓰러질 때까진
어떤 이유도
어떤 변명도
지금 내겐 용기가 필요해
빛나지 않아도 내 꿈을 응원해
그 마지막을 가질 테니
부러진 것처럼 한 발로 뛰어도
난 나의 길을 갈 테니까
지금 나를 위한 약속
멈추지 않겠다고
또 하나를 앞지르면
곧 너의 뒤를 따라잡겠지
원하는 대로
다 가질 거야
그게 바로 내 꿈일 테니까
변한 건 없어
버티고 버텨
내 꿈은 더 단단해질 테니
다시 시작해
Ah-ah-ah-ah-ah-
Ah-ah-ah-ah-ah-ah-
Ah-ah-ah-ah-ah-
Ah-ah-ah-ah-
다시는 나를 잃고 싶지 않아
내 전부를 걸었으니까
원하는 대로
다 가질 거야
그게 바로 내 꿈일 테니까
변한 건 없어
버티고 버텨
내 꿈은 더 단단해질 테니
다시 시작해
Ah-ah-ah-ah-ah-
Ah-ah-ah-ah-ah-ah-
Ah-ah-ah-ah-ah-
Ah-ah-ah-ah-

",
,,21,검정치마,,"기다린 만큼, 더",가능,F (+5),FALSE,FALSE,,카더가든 ver 가능
,,22,경서,,나의 x에게,가능,,FALSE,FALSE,"우리 다시 만날래
예쁘게 빛나던
모든 추억들이
너무 그리워
너의 품에 안길래
이 밤이 새도록
네게 말할 거야
너를 좋아한다고

안녕 그대야
요즘 어떻게 지내
가로수길 걷다가
생각이 나서
행복해 보이는 사람들 속에
우리 둘만 없어서
어색했었어

늘 집에 갈 땐
항상 뒤돌아보면
날 보며 웃어주던
네가 생각났어

우리 다시 만날래
예쁘게 빛나던
모든 추억들이
너무 그리워
너의 품에 안길래
이 밤이 새도록
네게 말할 거야
너를 좋아한다고

토요일마다 가던
한강공원에
이어폰 하나씩
나눠끼고서
벚꽃엔딩같이 듣고 있으면
부러울 게 없었어
너만 있으면

널 사랑할 때
내가 너무 그리워
날 보며 웃어주던
네가 보고 싶어

우리 다시 만날래
예쁘게 빛나던
모든 추억들이
너무 그리워
너의 품에 안길래
이 밤이 새도록
네게 말할 거야
너를 좋아한다고

같이 별 보러 갈래
널 다시 만나면
네 옆에 기대서
잠들고 싶어
너의 품에 안길래
이 밤이 새도록
내 곁에 있어줘
내겐 너뿐이라고

펴고 닫기",
,,23,경서,,밤 하늘의 별을,가능,,FALSE,FALSE,"밤하늘의 별을 따서 너에게 줄래 너는 내가 사랑하니까 더 소중하니까
오직 너 아니면 안 된다고 외치고 싶어 그저 내 곁에만 있어줘 떠나지 말아줘

참 많이 어색했었죠 널 처음 만난 날
멀리서 좋아하다가 들킨 사람처럼
숨이 가득 차올라서 아무 말 하지 못했는데
너는 말 없이 웃으며 내 손 잡아줬죠

밤하늘의 별을 따서 너에게 줄래 너는 내가 사랑하니까 더 소중하니까
오직 너 아니면 안 된다고 외치고 싶어 그저 내 곁에만 있어줘 떠나지 말아줘

널 좋아하는 내 마음이 표현이 안 돼
꿈이 아니면 좋겠어 자꾸 웃음 나와
내 모든 걸 다 준대도 너에겐 아깝질 않아
이 순간이 영원하길 난 정말 행복해

밤하늘의 별을 따서 너에게 줄래 너는 내가 사랑하니까 더 소중하니까
오직 너 아니면 안 된다고 외치고 싶어 그저 내 곁에만 있어줘 떠나지 말아줘
그저 내 곁에만 있어줘 떠나지 말아줘

많고 많은 사람 중에 너를 만나서 행복하고 싶어 두 번 다시 울지 않을래
오직 내 눈에는 너만 보여 나를 아껴줘 이제부터 혼자가 아니야 우린 함께니까

나나나 난난 난난나
나나나 난난 난난나
나 나나나 난난 난난나 나나난나
나나나 난난 난난나
나나나 난난 난난나
나 나나나 난난 난난나 나나난나",
,,24,경서,,첫 키스에 내 심장은 120BPM,가능,G (-2),TRUE,FALSE,"매일 싸웠던 X와
헤어지고 술만 마시던 날
남잔 많다며 위로해 준
그때부터 였을까

남자친구도 아닌데
언제부턴가 널 기다렸나 봐
나 취한 건 아닌데
네가 정말 좋아서 그랬나 봐

첫 키스에 내 심장은 120 BPM
세상이 멈춰버린 것 만 같아
꼭 안아줘 이 노래가
끝나지 않도록
템포를 올려 너를 사랑할래
이 밤이 새도록

설레는 사람 있다고
고민 상담하던 너가 미웠어
사실 내 맘 알면서
질투 나게 하려고 그런 거야

첫 키스에 내 심장은 120 BPM
세상이 멈춰버린 것 만 같아
꼭 안아줘 이 노래가
끝나지 않도록
템포를 올려 너를 사랑할래
이 밤이 새도록

사실은 나 어제까지 좀 망설였었어
친구도 아닌 사이가 될까 봐
손잡아 줘 이 노래가
끝나기 전까지
템포를 맞춰 너랑 걸어볼래

백 허그에 내 심장은 180 BPM
세상이 멈춰버린 것 만 같아
꼭 안아줘 이 노래가
끝나지 않도록
볼륨을 높여 네게 말해볼래
널 사랑한다고",
,,25,경서,,칵테일 사랑,가능,,FALSE,FALSE,"마음 울적한 날엔 거리를 걸어보고
향기로운 칵테일에 취해도 보고
한 편의 시가 있는 전시회장도 가고
밤새도록 그리움에 편질 쓰고파
모차르트 피아노 협주곡 21번
그 음악을 내 귓가에 속삭여주며
아침햇살 눈부심에 나를 깨워줄
그런 연인이 내게 있으면
나는 아직 순수함을 느끼고 싶어
어느 작은 우체국 앞 계단에 앉아
프리지아 꽃향기를 내게 안겨줄
그런 연인을 만나봤으면
마음 울적한 날엔 거리를 걸어보고
향기로운 칵테일에 취해도 보고
한 편의 시가 있는 전시회장도 가고
밤새도록 그리움에 편질 쓰고파
모차르트 피아노 협주곡 21번
그 음악을 내 귓가에 속삭여주며
아침햇살 눈부심에 나를 깨워줄
그런 연인이 내게 있으면
나는 아직 순수함을 느끼고 싶어
어느 작은 우체국 앞 계단에 앉아
프리지아 꽃향기를 내게 안겨줄
그런 연인을 만나봤으면
마음 울적한 날엔 거리를 걸어보고
향기로운 칵테일에 취해도 보고
한 편의 시가 있는 전시회장도 가고
밤새도록 그리움에 편질 쓰고파
창밖에는 우울한 비가 내리고 있어
내 마음도 그 비 따라 우울해지네
누가 내게 눈부신 사랑을 가져줄까?
이 세상은 나로 인해 아름다운데
마음 울적한 날엔 거리를 걸어보고
향기로운 칵테일에 취해도 보고
한 편의 시가 있는 전시회장도 가고
밤새도록 그리움에 편질 쓰고파",
